n,Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
1,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4654770745659, -30.9396675228287)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.5799645198729,852.8666272443031,189.22639999999998,0,85.28666272443031,0,20091.504798213347,85.28666272443031,0.014232120180734819,229.68490296242243,614.4470014637711,614.4470014637711,106.6778796704785,1119.985999550757,359.3590763647092,130.48120504989942,13.622692696632487,7670.179384328153,76.70179384328154
2,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4662543330613, -30.9396675228287)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.5799645198729,852.8666272443031,189.22639999999998,0,85.28666272443031,0,20091.504798213347,85.28666272443031,0.014232120180734819,229.68490296242243,614.4470014637711,614.4470014637711,106.6778796704785,1119.985999550757,359.3590763647092,130.48120504989942,13.622692696632487,7670.179384328153,76.70179384328154
3,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.44,0.44,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4646998160705, -30.9388902643333)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.7535727748156,853.0595253053506,189.22639999999998,0,85.30595253053507,0,20091.504798213347,85.30595253053507,0.014228901942961229,229.68490296242243,614.6431883147727,614.6431883147727,106.6778796704785,1120.1821864017586,359.34075064704905,130.50415103987925,13.622692696632487,7672.713155116943,76.72713155116944
4,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4654770745659, -30.9388902643333)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.6233665836086,852.9148517595651,189.22639999999998,0,85.29148517595651,0,20091.504798213347,85.2914851759565,0.014231315484820043,229.68490296242243,614.4960484709159,614.4960484709159,106.6778796704785,1120.0350465579018,359.3544942526347,130.48694147863895,13.622692696632487,7670.81274208693,76.70812742086929
5,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4662543330613, -30.9388902643333)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.5799645198729,852.8666272443031,189.22639999999998,0,85.28666272443031,0,20091.504798213347,85.28666272443031,0.014232120180734819,229.68490296242243,614.4470014637711,614.4470014637711,106.6778796704785,1119.985999550757,359.3590763647092,130.48120504989942,13.622692696632487,7670.179384328153,76.70179384328154
6,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.45,0.45,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.4670315915566, -30.9388902643333)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.2329048070951,859.1476720078834,186.1824,0,85.91476720078835,0,20091.504798213347,85.91476720078835,0.01412807219591408,225.99006521981565,623.5438903181449,623.5438903181448,108.5252985417819,1129.0828884051307,362.1512129930404,131.99714442720222,13.547872232344702,7961.64203632901,79.6164203632901
7,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0.10000000149011612,0.46,0.46,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.467808850052, -30.9388902643333)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.1891905186861,859.0991005763179,186.1824,0,85.9099100576318,0,20091.504798213347,85.9099100576318,0.014128870963706242,225.99006521981565,623.4944486497968,623.4944486497968,108.5252985417819,1129.0334467367827,362.155828947485,131.99136136285537,13.547872232344702,7960.985209037241,79.6098520903724
8,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4646998160705, -30.9381130058379)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.6233665836086,852.9148517595651,189.22639999999998,0,85.29148517595651,0,20091.504798213347,85.2914851759565,0.014231315484820043,229.68490296242243,614.4960484709159,614.4960484709159,106.6778796704785,1120.0350465579018,359.3544942526347,130.48694147863895,13.622692696632487,7670.81274208693,76.70812742086929
9,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.45,0.45,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4654770745659, -30.9381130058379)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.71017071108,853.0113007900889,189.22639999999998,0,85.30113007900889,0,20091.504798213347,85.30113007900889,0.014229706365948676,229.68490296242243,614.5941418963548,614.5941418963548,106.6778796704785,1120.1331399833407,359.345331393862,130.49841447362977,13.622692696632487,7672.079627474108,76.72079627474108
10,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.51,0.51,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4662543330613, -30.9381130058379)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.449758328666,852.7219536985177,189.22639999999998,0,85.27219536985177,0,20091.504798213347,85.27219536985177,0.014234534814580776,229.68490296242243,614.2998592638933,614.2998592638933,106.6778796704785,1119.8388573508792,359.37282543237274,130.4639960387147,13.622692696632487,7668.279650704444,76.68279650704444
11,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.5,0.5,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.4670315915566, -30.9381130058379)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.0143333650503,858.9048148500559,186.1824,0,85.8904814850056,0,20091.504798213347,85.8904814850056,0.014132066938288041,225.99006521981565,623.2966799199722,623.2966799199722,108.5252985417819,1128.835678006958,362.1742973261633,131.96822955303531,13.547872232344702,7958.358486137077,79.58358486137077
12,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0.10000000149011612,0.49,0.49,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.467808850052, -30.9381130058379)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.0580476534592,858.9533862816213,186.1824,0,85.89533862816214,0,20091.504798213347,85.89533862816214,0.01413126780909997,225.99006521981565,623.3461224110212,623.3461224110212,108.5252985417819,1128.885120498007,362.169679547245,131.97401243835415,13.547872232344702,7959.015078937066,79.59015078937067
13,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.44,0.44,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4646998160705, -30.9373357473425)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.7535727748156,853.0595253053506,189.22639999999998,0,85.30595253053507,0,20091.504798213347,85.30595253053507,0.014228901942961229,229.68490296242243,614.6431883147727,614.6431883147727,106.6778796704785,1120.1821864017586,359.34075064704905,130.50415103987925,13.622692696632487,7672.713155116943,76.72713155116944
14,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.49,0.49,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4654770745659, -30.9373357473425)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.5365624561372,852.8184027290413,189.22639999999998,0,85.28184027290413,0,20091.504798213347,85.28184027290413,0.01423292496765624,229.68490296242243,614.3979542602603,614.3979542602603,106.6778796704785,1119.9369523472462,359.36365893198536,130.47546866699824,13.622692696632487,7669.546083182954,76.69546083182954
15,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.45,0.45,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4662543330613, -30.9373357473425)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.71017071108,853.0113007900889,189.22639999999998,0,85.30113007900889,0,20091.504798213347,85.30113007900889,0.014229706365948676,229.68490296242243,614.5941418963548,614.5941418963548,106.6778796704785,1120.1331399833407,359.345331393862,130.49841447362977,13.622692696632487,7672.079627474108,76.72079627474108
16,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.49,0.49,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.4670315915566, -30.9373357473425)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.0580476534592,858.9533862816213,186.1824,0,85.89533862816214,0,20091.504798213347,85.89533862816214,0.01413126780909997,225.99006521981565,623.3461224110212,623.3461224110212,108.5252985417819,1128.885120498007,362.169679547245,131.97401243835415,13.547872232344702,7959.015078937066,79.59015078937067
17,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.5,0.5,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.467808850052, -30.9373357473425)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.0143333650503,858.9048148500559,186.1824,0,85.8904814850056,0,20091.504798213347,85.8904814850056,0.014132066938288041,225.99006521981565,623.2966799199722,623.2966799199722,108.5252985417819,1128.835678006958,362.1742973261633,131.96822955303531,13.547872232344702,7958.358486137077,79.58358486137077
18,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4654770745659, -30.9365584888471)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.5799645198729,852.8666272443031,189.22639999999998,0,85.28666272443031,0,20091.504798213347,85.28666272443031,0.014232120180734819,229.68490296242243,614.4470014637711,614.4470014637711,106.6778796704785,1119.985999550757,359.3590763647092,130.48120504989942,13.622692696632487,7670.179384328153,76.70179384328154
19,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.51,0.51,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4662543330613, -30.9365584888471)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.449758328666,852.7219536985177,189.22639999999998,0,85.27219536985177,0,20091.504798213347,85.27219536985177,0.014234534814580776,229.68490296242243,614.2998592638933,614.2998592638933,106.6778796704785,1119.8388573508792,359.37282543237274,130.4639960387147,13.622692696632487,7668.279650704444,76.68279650704444
20,TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,780,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.4670315915566, -30.9365584888471)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.1824,773.1454762302772,859.0505291447523,186.1824,0,85.90505291447523,0,20091.504798213347,85.90505291447523,0.014129669821824398,225.99006521981565,623.4450067758695,623.4450067758695,108.5252985417819,1128.9840048628553,362.16044535796266,131.9855783432647,13.547872232344702,7960.328440379654,79.60328440379654
1,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.38,0.38,784,15.6,38.140625,16.54329490661621,13.342466354370115,"c(28.471051348067, -30.9250349231048)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,187.11759999999998,773.5797122495966,859.5330136106628,187.11759999999998,0,85.95330136106628,0,20091.504798213347,85.95330136106628,0.01412173836824493,227.12522036333922,623.1145393588506,623.1145393588506,107.9577209700201,1128.6535374458365,361.2413993347834,131.83468233173207,13.570859124001053,7873.088811081666,78.73088811081666
2,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.45,0.45,784,15.6,38.140625,16.54329490661621,13.342466354370115,"c(28.4718285479874, -30.9250349231048)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,187.11759999999998,773.2736960879488,859.1929956532764,187.11759999999998,0,85.91929956532765,0,20091.504798213347,85.91929956532765,0.014127326920129088,227.12522036333922,622.7685835182228,622.7685835182227,107.9577209700201,1128.3075816052085,361.27358555342767,131.79419900698423,13.570859124001053,7868.54042260282,78.6854042260282
3,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,784,15.6,38.140625,16.54329490661621,13.342466354370115,"c(28.4726057479077, -30.9250349231048)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,187.11759999999998,773.1862628989064,859.0958476654515,187.11759999999998,0,85.90958476654515,0,20091.504798213347,85.90958476654515,0.014128924461762383,227.12522036333922,622.6697371842938,622.6697371842938,107.9577209700201,1128.2087352712797,361.2827857164933,131.78263275054704,13.570859124001053,7867.24140535001,78.67241405350009
4,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,784,15.6,38.140625,16.54329490661621,13.342466354370115,"c(28.4733829478281, -30.9250349231048)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,187.11759999999998,773.1862628989064,859.0958476654515,187.11759999999998,0,85.90958476654515,0,20091.504798213347,85.90958476654515,0.014128924461762383,227.12522036333922,622.6697371842938,622.6697371842938,107.9577209700201,1128.2087352712797,361.2827857164933,131.78263275054704,13.570859124001053,7867.24140535001,78.67241405350009
5,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.46,0.46,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.471051348067, -30.9242577231844)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.1881741661203,849.0979712956893,189.7214,0,84.90979712956893,0,20091.504798213347,84.90979712956893,0.014295288350008227,230.28573892910785,610.1652077605394,610.1652077605394,106.37746168713579,1115.7042058475251,358.9264220611339,129.86904849161314,13.634859624957869,7629.404174127465,76.29404174127465
6,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.42,0.42,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4718285479874, -30.9242577231844)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.3609957350395,849.289995261155,189.7214,0,84.9289995261155,0,20091.504798213347,84.9289995261155,0.014292056193769768,230.28573892910785,610.3605242434635,610.3605242434635,106.37746168713579,1115.8995223304494,358.90808888186484,129.8918787033929,13.634859624957869,7631.923509708494,76.31923509708494
7,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4726057479077, -30.9242577231844)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.1449687738905,849.0499653043228,189.7214,0,84.90499653043229,0,20091.504798213347,84.90499653043229,0.014296096617503846,230.28573892910785,610.1163781471105,610.1163781471105,106.37746168713579,1115.6553762340964,358.9310064931559,129.86334105290348,13.634859624957869,7628.774480997917,76.28774480997917
8,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4733829478281, -30.9242577231844)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.1017633816607,849.0019593129563,189.7214,0,84.90019593129563,0,20091.504798213347,84.90019593129563,0.014296904976404868,230.28573892910785,610.0675483364776,610.0675483364776,106.37746168713579,1115.6065464234634,358.93559138017395,129.85763365988947,13.634859624957869,7628.144844160285,76.28144844160285
9,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.46,0.46,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4741601477485, -30.9242577231844)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.1881741661203,849.0979712956893,189.7214,0,84.90979712956893,0,20091.504798213347,84.90979712956893,0.014295288350008227,230.28573892910785,610.1652077605394,610.1652077605394,106.37746168713579,1115.7042058475251,358.9264220611339,129.86904849161314,13.634859624957869,7629.404174127465,76.29404174127465
10,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.39,0.39,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.471051348067, -30.923480523264)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.4906119117289,849.4340132352544,189.7214,0,84.94340132352545,0,20091.504798213347,84.94340132352545,0.014289633035588353,230.28573892910785,610.5070095380717,610.5070095380717,106.37746168713579,1116.0460076250574,358.8943437720749,129.90900184199418,13.634859624957869,7633.813602811453,76.33813602811453
11,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.4,0.4,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4718285479874, -30.923480523264)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.4474065194993,849.3860072438881,189.7214,0,84.93860072438882,0,20091.504798213347,84.93860072438882,0.014290440663680038,230.28573892910785,610.458181303324,610.458181303324,106.37746168713579,1115.9971793903098,358.8989250207226,129.90329408343663,13.634859624957869,7633.183515437313,76.33183515437312
12,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.42,0.42,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4726057479077, -30.923480523264)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.3609957350395,849.289995261155,189.7214,0,84.9289995261155,0,20091.504798213347,84.9289995261155,0.014292056193769768,230.28573892910785,610.3605242434635,610.3605242434635,106.37746168713579,1115.8995223304494,358.90808888186484,129.8918787033929,13.634859624957869,7631.923509708494,76.31923509708494
13,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.49,0.49,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4733829478281, -30.923480523264)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.0585579894308,848.9539533215898,189.7214,0,84.89539533215898,0,20091.504798213347,84.895395332159,0.014297713426726793,230.28573892910785,610.018718328578,610.018718328578,106.37746168713579,1115.5577164155638,358.94017672224504,129.8519263125719,13.634859624957869,7627.515263607389,76.27515263607388
14,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.43,0.43,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4741601477485, -30.923480523264)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.3177903428098,849.2419892697886,189.7214,0,84.92419892697887,0,20091.504798213347,84.92419892697887,0.014292864095798769,230.28573892910785,610.3116954182265,610.3116954182265,106.37746168713579,1115.8506935052123,358.91267149447344,129.88617108190837,13.634859624957869,7631.293591339443,76.31293591339443
15,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.42,0.42,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.471051348067, -30.9227033233437)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.3609957350395,849.289995261155,189.7214,0,84.9289995261155,0,20091.504798213347,84.9289995261155,0.014292056193769768,230.28573892910785,610.3605242434635,610.3605242434635,106.37746168713579,1115.8995223304494,358.90808888186484,129.8918787033929,13.634859624957869,7631.923509708494,76.31923509708494
16,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.4,0.4,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4718285479873, -30.9227033233437)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.4474065194993,849.3860072438881,189.7214,0,84.93860072438882,0,20091.504798213347,84.93860072438882,0.014290440663680038,230.28573892910785,610.458181303324,610.458181303324,106.37746168713579,1115.9971793903098,358.8989250207226,129.90329408343663,13.634859624957869,7633.183515437313,76.33183515437312
17,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.44,0.44,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4726057479077, -30.9227033233437)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.2745849505799,849.193983278422,189.7214,0,84.9193983278422,0,20091.504798213347,84.9193983278422,0.01429367208917119,230.28573892910785,610.2628663960348,610.2628663960348,106.37746168713579,1115.8018644830206,358.91725456184975,129.8804635061163,13.634859624957869,7630.663729291042,76.30663729291042
18,TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.45,0.45,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4733829478281, -30.9227033233437)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.2313795583502,849.1459772870558,189.7214,0,84.91459772870559,0,20091.504798213347,84.91459772870559,0.014294480173902505,230.28573892910785,610.2140371768268,610.2140371768268,106.37746168713579,1115.7530352638125,358.9218380840508,129.87475597601767,13.634859624957869,7630.033923556112,76.30033923556113
1,FZTZMBD001,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0,0.4,0.4,892,14.7,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.990941368426, -28.3860456030933)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,199.94440000000003,821.2984052187202,912.5537835763557,199.94440000000003,0,91.25537835763558,0,20091.504798213347,91.25537835763558,0.009426918511679563,172.00357281592002,738.0944993283715,738.0944993283715,70.99511892624992,1243.6334974153574,364.6273868744756,137.53983434654063,9.841447015557884,6501.947630397307,65.01947630397306
2,FZTZMBD001,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0,0.42,0.42,892,14.7,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9894087404226, -28.3852792890917)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,199.94440000000003,821.2055681721619,912.450631302402,199.94440000000003,0,91.24506313024021,0,20091.504798213347,91.24506313024021,0.0094279842220287,172.00357281592002,737.9911027824071,737.9911027824072,70.99511892624992,1243.530100869393,364.6382890933464,137.52976203677088,9.841447015557884,6500.947093935773,65.00947093935774
3,FZTZMBD001,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0,0.39,0.39,892,14.7,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.9901750544243, -28.3852792890917)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,199.94440000000003,821.3448237419992,912.6053597133324,199.94440000000003,0,91.26053597133324,0,20091.504798213347,91.26053597133324,0.009426385746848356,172.00357281592002,738.1461975598834,738.1461975598834,70.99511892624992,1243.6851956468693,364.6219366770948,137.54487064034558,9.841447015557884,6502.447968969332,65.02447968969332
