Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
TSTABSW007,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0.10000000149011612,0.39,0.39,803,15.2,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5527117052931, -30.9693420810409)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,190.8894,775.6183230981125,861.7981367756805,190.8894,0,86.17981367756806,0,20091.504798213347,86.17981367756806,0.012869286144721095,211.71021884539414,643.6584138247765,643.6584138247764,96.55065506335836,1148.8016631224605,364.0885555952512,126.37572091009959,12.484565393304477,7182.206937187485,71.82206937187485
TSTABSW008,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0.5,0.42,0.42,814,14.7,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5730652411217, -30.9815738246779)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,194.2504,768.9856627012911,854.4285141125456,194.2504,0,85.44285141125457,0,20091.504798213347,85.44285141125457,0.0129802863995862,215.4378121299839,633.2372113339352,633.2372113339352,94.68685842106346,1138.3804606316194,360.4812443537427,124.70733071922795,12.560049157317419,6874.757814429585,68.74757814429584
TSTABSW009,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0,0.46,0.46,794,15.5,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5101020398915, -30.973353213354)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,188.47199999999998,777.4772403731687,863.8636004146318,188.47199999999998,0,86.38636004146319,0,20091.504798213347,86.38636004146319,0.012838516191480303,209.0291465436484,647.8296336012464,647.8296336012464,97.89119121423123,1152.9728828989305,366.5474676817046,127.16891788771183,12.430273679194125,7400.0848544943465,74.00084854494347
TSTABSW010,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0,0.44,0.44,799,15.3,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5169145657561, -30.9602393700713)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,190.02939999999998,775.4335896449694,861.5928773832993,190.02939999999998,0,86.15928773832994,0,20091.504798213347,86.15928773832994,0.012872352026442947,210.7564163387749,644.1976844828216,644.1976844828216,97.02755631666797,1149.3409337805056,365.0299497427743,126.5588691080339,12.465250892545438,7260.593191591934,72.60593191591934
TSTABSW011,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0,0.5,0.5,787,15.7,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5016023309437, -30.9649310715744)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,186.6934,777.9890417792815,864.432268643646,186.6934,0,86.4432268643646,0,20091.504798213347,86.4432268643646,0.012830070351903729,207.05654987123802,649.9031788326895,649.9031788326894,98.87748955043641,1155.0464281303734,368.26506918884223,127.62267936288852,12.390328596577815,7563.25296421482,75.6325296421482
TSTABSW012,TSTABSW,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0.10000000149011612,0.4,0.4,810,14.8,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5619494457355, -30.966814300955)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,193.4844,769.1538177735634,854.6153530817371,193.4844,0,85.46153530817372,0,20091.504798213347,85.46153530817372,0.012977448604405053,214.58826245548354,634.1111911241301,634.11119112413,95.11163325831367,1139.254440421814,361.3995161177688,124.92866694010644,12.542845776408786,6949.536708485944,69.49536708485944
TSTABTL008,TSTABTL,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0,0.46,0.46,787,15.6,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.50313333, -30.95286667)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,187.33659999999998,775.3532450759145,861.503605639905,187.33659999999998,0,86.1503605639905,0,20091.504798213347,86.1503605639905,0.012873685900496942,207.7699054203746,646.4017662969858,646.4017662969858,98.52081177586813,1151.5450155946698,367.74185535393883,127.15497895504399,12.40477404644783,7514.17453679623,75.1417453679623
TSTANQY002,TSTANQY,Basuto West,Tsitsa,5769.736764308039,0.7413794298467531,4277.564152688544,0.14114713462585254,0,0.42,0.42,807,15,37.72651290893555,17.852375030517578,14.131917953491213,"c(28.5615, -30.9656)",0.14114713462585254,2176.7204851982724,1030.0350454379213,815.3744656644308,2361.2614363085077,0.3,475,365,1,0.5520107594001606,192.26099999999997,772.6230333928547,858.4700371031719,192.26099999999997,0,85.8470037103172,0,20091.504798213347,85.8470037103172,0.012919177538890417,213.23142293618355,639.0914309605121,639.091430960512,95.79005301796364,1144.234680258196,362.6972665685722,125.67116748943225,12.51536977614296,7057.635311672354,70.57635311672354
TSTABSE001,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0.20000000298023224,0.48,0.48,782,15.7,38.140625,16.54329490661621,13.342466354370115,"c(28.4580333333333, -30.9457666666667)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,186.3284,774.5245480939828,860.5828312155364,186.3284,0,86.05828312155364,0,20091.504798213347,86.05828312155364,0.014104511380890947,226.16728148473698,624.8770158139828,624.8770158139828,108.43669040932123,1130.020265111667,361.86589922478095,132.1335762417462,13.551460861709357,7940.078143765826,79.40078143765827
TSTABSE002,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.48,0.48,791,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4921666666667, -30.9226166666667)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.44539999999998,769.6770218212482,855.196690912498,189.44539999999998,0,85.5196690912498,0,20091.504798213347,85.5196690912498,0.014193343433225274,229.95072735980443,616.6179907290425,616.6179907290425,106.54496747178747,1121.7612400267267,358.95451404194426,130.71209511031432,13.628075640679471,7642.5193607614265,76.42519360761426
TSTABSE003,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.46,0.46,788,15.3,38.140625,16.54329490661621,13.342466354370115,"c(28.4661, -30.9380166666667)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.22639999999998,767.6667686473443,852.9630762748269,189.22639999999998,0,85.29630762748269,0,20091.504798213347,85.29630762748269,0.014230510879896472,229.68490296242243,614.5450952817564,614.5450952817564,106.6778796704785,1119.6883445794406,359.2229468672498,130.47268085098437,13.622692696632487,7670.3817653884325,76.70381765388433
TSTABSE004,TSTABSE,Basuto East,Tsitsa,2246.8723889457656,0.6807881948770893,1529.644197789561,0.02465277817100286,0,0.47,0.47,787,15.2,38.140625,16.54329490661621,13.342466354370115,"c(28.4724, -30.9238666666667)",0.02465277817100286,856.9711720963459,371.70672547863086,299.7881925207208,924.120663896281,0.3,475,365,1,0.6041409271722782,189.7214,764.1449687738905,849.0499653043228,189.7214,0,84.90499653043229,0,20091.504798213347,84.90499653043229,0.014296096617503846,230.28573892910785,610.1163781471105,610.1163781471105,106.37746168713579,1115.2596274447947,358.80368535592265,129.84328797378924,13.634859624957869,7627.708482910438,76.27708482910438
FZTZMBD001,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0,0.43,0.43,892,14.7,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.990878, -28.384286)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,199.94440000000003,821.1591496488827,912.3990551654252,199.94440000000003,0,91.23990551654254,0,20091.504798213347,91.23990551654254,0.009428517167567055,172.00357281592002,737.9394044679398,737.9394044679398,70.99511892624992,1243.082653765624,364.52768978774833,137.50644793678805,9.841447015557884,6499.640706058188,64.99640706058187
FZTZMBD002,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0.30000001192092896,0.44,0.44,873,15.1,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.997814, -28.378025)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,196.54859999999996,820.3708707134086,911.5231896815651,196.54859999999996,0,91.15231896815652,0,20091.504798213347,91.15231896815652,0.009437576852328274,169.08231204258348,739.62082499185,739.62082499185,72.45574931291819,1244.7640742895342,369.5334667144656,138.40330407500508,9.782291484897819,6804.003070117099,68.04003070117099
FZTZMBD003,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0.30000001192092896,0.45,0.45,844,15.6,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.98865, -28.374306)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,191.49759999999998,815.3201599525013,905.9112888361125,191.49759999999998,0,90.59112888361125,0,20091.504798213347,90.59112888361125,0.009496040353301588,164.7371538571419,737.6980370098381,737.698037009838,74.62832840563898,1242.841286307522,376.28248816961457,139.1231760035282,9.694302031642625,7271.2651186555595,72.71265118655559
FZTZMBD004,FZTZMBD,Mbundu village,uMfolozi-uMhlatuze,2094.571152775043,0.9288451956613392,1945.5323522259316,0.15539773081598646,0.30000001192092896,0.45,0.45,844,15.6,38.312286376953125,7.445744514465332,7.134602069854736,"c(30.98865, -28.374306)",0.15539773081598646,802.478098420223,155.95641670932105,149.43931682046843,833.017671773202,0.3,475,365,1,0.42816952944530884,191.49759999999998,815.3201599525013,905.9112888361125,191.49759999999998,0,90.59112888361125,0,20091.504798213347,90.59112888361125,0.009496040353301588,164.7371538571419,737.6980370098381,737.698037009838,74.62832840563898,1242.841286307522,376.28248816961457,139.1231760035282,9.694302031642625,7271.2651186555595,72.71265118655559
FZTZNSB001,FZTZNSB,Nsubeni village,uMfolozi-uMhlatuze,3024.7076491854727,0.8577417514626478,2594.418036674815,0.3023255852860325,0.4000000059604645,0.41,0.41,868,15.5,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.04335, -28.355717)",0.3023255852860325,1049.5862695224455,220.43929767916373,159.34393928140395,1087.5645932185023,0.3,475,365,1,0.41919404577236136,193.874,829.080076841045,921.2000853789389,193.874,0,92.1200085378939,0,20091.504798213347,92.1200085378939,0.009142681721043638,163.28531991745314,754.9151963543366,754.9151963543366,72.06320511309944,1260.0584456520205,373.1649336063516,126.48228026729687,9.53161526373738,6371.169064536191,63.71169064536191
FZTZNSB003,FZTZNSB,Nsubeni village,uMfolozi-uMhlatuze,3024.7076491854727,0.8577417514626478,2594.418036674815,0.3023255852860325,0.20000000298023224,0.49,0.49,832,16.3,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.016997, -28.350894)",0.3023255852860325,1049.5862695224455,220.43929767916373,159.34393928140395,1087.5645932185023,0.3,475,365,1,0.41919404577236136,185.72439999999997,827.4590413522608,919.3989348358452,185.72439999999997,0,91.93989348358453,0,20091.504798213347,91.93989348358453,0.009160592712152336,156.42153187367583,758.7923975255426,758.7923975255426,75.49509913498811,1263.9356468232268,382.2501057253223,128.11675485976144,9.392623555850891,7033.6551867824655,70.33655186782465
FZTZNSB004,FZTZNSB,Nsubeni village,uMfolozi-uMhlatuze,3024.7076491854727,0.8577417514626478,2594.418036674815,0.3023255852860325,0.4000000059604645,0.43,0.43,868,15.5,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.043803, -28.354028)",0.3023255852860325,1049.5862695224455,220.43929767916373,159.34393928140395,1087.5645932185023,0.3,475,365,1,0.41919404577236136,193.874,828.9863548812309,921.0959498680343,193.874,0,92.10959498680343,0,20091.504798213347,92.10959498680343,0.009143715356933793,163.28531991745314,754.8108007910018,754.8108007910018,72.06320511309944,1259.954050088686,373.17620204894075,126.47422244167564,9.53161526373738,6370.2466399596005,63.702466399596005
FZTZZLR001,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.5,0.59,0.59,803,18.5,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.041867, -28.17805)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,162.21900000000002,872.1864573338244,969.0960637042492,162.21900000000002,0,96.90960637042492,0,20091.504798213347,96.90960637042494,0.007852962829388844,123.45312596582318,836.3716241713196,836.3716241713196,77.16096245345977,1341.5148734690038,400.47491675062327,155.44227650876317,8.124870580980959,9946.603960744442,99.46603960744442
FZTZZLR002,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.58,0.58,816,18.3,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.074133, -28.17695)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,165.48839999999996,876.1057305510296,973.4508117233662,165.48839999999996,0,97.34508117233662,0,20091.504798213347,97.34508117233662,0.007817832472606936,125.94122939410627,839.4321013618247,839.4321013618247,75.91691073931824,1344.5753506595088,398.0414867963826,155.4853678869308,8.175254675403691,9589.047763883693,95.89047763883693
FZTZZLR003,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.6,0.6,830,17.9,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.042283, -28.125367)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,170.9256,874.2363691013094,971.3737434458993,170.9256,0,97.13737434458994,0,20091.504798213347,97.13737434458994,0.007897054722213134,131.11688431433586,833.7507324381588,833.7507324381587,74.43715468359959,1338.8939817358428,394.1279854542815,154.29687044965743,8.324938579416385,9057.307008016665,90.57307008016666
FZTZZLR004,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.57,0.57,833,18,31.319339752197266,6.709075450897217,6.484952926635742,"c(31.093417, -28.173517)",0.14237762567671974,1280.3286031253504,274.265717868691,265.1036320556754,1334.265538117787,0.3,475,365,1,0.34286242808728823,170.069,879.7818091155043,977.5353434616715,170.069,0,97.75353434616716,0,20091.504798213347,97.75353434616716,0.007046928957728195,117.15410751634951,854.5030876261627,854.5030876261627,67.1402999143569,1359.6463369238468,398.29147809147514,157.7777192465284,7.4639235009436105,9214.995987330325,92.14995987330325
FZTZZLR005,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.4000000059604645,0.58,0.58,803,18.5,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.04335, -28.176883)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,162.21900000000002,872.2358049635699,969.1508944039665,162.21900000000002,0,96.91508944039666,0,20091.504798213347,96.91508944039666,0.00785251854001216,123.45312596582318,836.4265921324748,836.4265921324748,77.16096245345977,1341.5698414301587,400.4686678230074,155.44765643936697,8.124870580980959,9947.356313369826,99.47356313369826
FZTZZLR006,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.55,0.55,805,18.5,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.038817, -28.1826)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,162.365,873.9433792736082,971.048199192898,162.365,0,97.10481991928981,0,20091.504798213347,97.10481991928982,0.007837175716614181,123.56423598617225,838.273835427581,838.273835427581,77.10540744328523,1343.417084725265,400.21569722945503,155.62490164260907,8.12712055889303,9923.995562432565,99.23995562432565
FZTZZLR007,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.59,0.59,788,18.9,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.036483, -28.189033)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,156.25760000000002,872.7443553436368,969.7159503818186,156.25760000000002,0,96.97159503818187,0,20091.504798213347,96.97159503818187,0.007847942857266628,118.91633640891146,838.9141503335004,838.9141503335004,79.42935723191562,1344.0573996311846,403.7387581854656,156.11938646067267,8.033000592453497,10575.582451274617,105.75582451274617
FZTZZLR008,FZTZZLR,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.4000000059604645,0.59,0.59,803,18.5,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.046017, -28.175017)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,162.21900000000002,872.1864573338244,969.0960637042492,162.21900000000002,0,96.90960637042492,0,20091.504798213347,96.90960637042494,0.007852962829388844,123.45312596582318,836.3716241713196,836.3716241713196,77.16096245345977,1341.5148734690038,400.47491675062327,155.44227650876317,8.124870580980959,9946.603960744442,99.46603960744442
FZTZREF010,FZTZREF,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.30000001192092896,0.41,0.41,852,16.6,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0996, -28.3549)",0.4418699244658152,535.168503177742,111.6534780715977,74.09638741985609,553.7434897268873,0.3,475,365,1,0.41271822931730506,184.8036,851.2169863356161,945.7966514840178,184.8036,0,94.57966514840179,0,20091.504798213347,94.57966514840179,0.008767350012952412,153.2415528270266,788.3976374623419,788.3976374623418,74.71060128114392,1293.5408867600258,381.43097119112014,116.6645856468616,9.232062241380907,6311.190689270024,63.11190689270025
FZTZJMA001,FZTZJMA,Jama Village,uMfolozi-uMhlatuze,1205.784891466558,0.9699148029818956,1169.508615445333,0.12916666862589357,0.10000000149011612,0.6,0.6,801,17.5,35.28910827636719,7.220376491546631,12.68637752532959,"c(30.890627, -28.241507)",0.12916666862589357,425.5107359297103,87.06220884207241,152.9704234748332,449.5139991614008,0.3,475,365,1,0.3843614260081633,172.923,840.1152798217339,933.4614220241488,172.923,0,93.34614220241488,0,20091.504798213347,93.34614220241488,0.008272864044178312,133.53804774796805,793.7887484830819,793.7887484830819,74.16476581277925,1298.9319977807659,395.76461793775917,151.29321922816143,8.411963949210264,9134.73612106968,91.3473612106968
FZTZJMA002,FZTZJMA,Jama Village,uMfolozi-uMhlatuze,1205.784891466558,0.9699148029818956,1169.508615445333,0.12916666862589357,0.10000000149011612,0.61,0.61,798,17.6,35.28910827636719,7.220376491546631,12.68637752532959,"c(30.890692, -28.241708)",0.12916666862589357,425.5107359297103,87.06220884207241,152.9704234748332,449.5139991614008,0.3,475,365,1,0.3843614260081633,171.70359999999997,840.806100013237,934.2290000147078,171.70359999999997,0,93.4229000014708,0,20091.504798213347,93.4229000014708,0.008266066922317291,132.59637836087737,795.1821639489057,795.1821639489057,74.63560050632458,1300.3254132465897,396.56522676933037,151.55545227269855,8.39289514412168,9250.50626976082,92.5050626976082
KMZIGMN001,KMZIGMN,Nhlabamkhosi,uMkhomazi,1038.5952806044727,0.7618092777542128,791.2115205962273,0.21258278620361493,0.20000000298023224,0.37,0.37,963,13.8,38.60322189331055,7.268492698669434,9.0467529296875,"c(29.8746739610468, -29.5922112945485)",0.21258278620361493,400.9312407451959,75.49022213946141,93.95914897568123,417.87617785671017,0.3,475,365,1,0.5281472362053252,208.54739999999998,839.7871416105125,933.0968240116806,208.54739999999998,0,93.30968240116806,0,20091.504798213347,93.30968240116806,0.01137210250567692,221.29533386121523,709.1446577906631,709.1446577906631,83.00806039887136,1214.2879070883473,334.52327232398227,123.65849796837303,12.324287467533507,5301.755870677693,53.017558706776924
KMZIHBK001,KMZIHBK,Nhlabamkhosi,uMkhomazi,1038.5952806044727,0.7618092777542128,791.2115205962273,0.21258278620361493,0,0.39,0.39,976,13.4,38.60322189331055,7.268492698669434,9.0467529296875,"c(29.88836667, -29.5947)",0.21258278620361493,400.9312407451959,75.49022213946141,93.95914897568123,417.87617785671017,0.3,475,365,1,0.5281472362053252,210.52759999999998,835.4544967858046,928.2827742064495,210.52759999999998,0,92.82827742064495,0,20091.504798213347,92.82827742064495,0.011431077927147305,223.3965780872856,702.4066792614558,702.4066792614558,81.9574382858362,1207.54992855914,329.9426363068494,122.27663301861013,12.366837663111431,5126.196028616528,51.26196028616528
KMZIAGM001,KMZIAGM,Amangwane,uMkhomazi,2460.828220023692,0.7042611001740885,1733.0655895733291,0.1421052658290317,0.4000000059604645,0.39,0.39,883,16.7,33.92654037475586,6.891329288482666,6.517062187194824,"c(29.8024260193816, -29.7272505036251)",0.1421052658290317,834.8738796197239,169.58377586573937,160.3737054189835,867.8696277481962,0.3,475,365,1,0.5007713689369718,186.23539999999997,876.5865367909955,973.9850408788839,186.23539999999997,0,97.3985040878884,0,20091.504798213347,97.3985040878884,0.010329984485928222,187.37609856309052,781.215915143341,781.215915143341,89.92976982139665,1286.359164441025,367.02761310323706,143.076343115472,11.23088766957173,7388.457235517845,73.88457235517845
KMZIAGM002,KMZIAGM,Amangwane,uMkhomazi,2460.828220023692,0.7042611001740885,1733.0655895733291,0.1421052658290317,0,0.42,0.42,854,17,33.92654037475586,6.891329288482666,6.517062187194824,"c(29.7913333140819, -29.7168500216095)",0.1421052658290317,834.8738796197239,169.58377586573937,160.3737054189835,867.8696277481962,0.3,475,365,1,0.5007713689369718,181.512,864.9389757330107,961.0433063700118,181.512,0,96.10433063700118,0,20091.504798213347,96.10433063700118,0.010469091554060882,182.62376756719556,771.8460393376365,771.8460393376365,92.30593531934412,1276.9892886353205,373.07835317302374,142.80655637503014,11.134652966904856,7836.819324713945,78.36819324713946
KMZIGMN002,KMZIGMN,Gomane,uMkhomazi,3627.2984129523816,0.7093885932566407,2573.1641184863356,0.22436975330865697,0.10000000149011612,0.41,0.41,974,13.6,38.60322189331055,7.268492698669434,9.0467529296875,"c(29.8722136785906, -29.6204142947423)",0.22436975330865697,1400.25405508454,263.6499203043961,328.1527254422778,1459.4343196592074,0.3,475,365,1,0.5671749847490178,209.90359999999998,840.283064186577,933.6478490961966,209.90359999999998,0,93.36478490961967,0,20091.504798213347,93.36478490961969,0.012205243056622057,239.19352583207973,691.4506198163326,691.4506198163326,88.36926751104454,1196.5938691140168,326.6232234527607,119.21843301365016,13.266293130396534,5069.6065032822,50.696065032822
KMZISYB003,KMZISYB,Ntshiyabantu,uMkhomazi,1628.4288101065815,0.5209608812175752,848.3477079132122,0.1264150976759831,0,0.36,0.36,930,15,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.8032166666667, -29.61145)",0.1264150976759831,629.3521654064613,140.57091290197178,203.8348634148486,663.7927430381433,0.3,475,365,1,0.7824536293861841,201.23999999999995,855.7570307497449,950.8411452774943,201.23999999999995,0,95.08411452774943,0,20091.504798213347,95.08411452774943,0.016533435608325545,316.3627801691391,624.4128241395457,624.4128241395457,128.72085291318388,1129.5560734372298,316.1919252018472,115.84942630132721,18.02588713983408,5613.753931724105,56.13753931724105
KMZISYB004,KMZISYB,Ntshiyabantu,uMkhomazi,1628.4288101065815,0.5209608812175752,848.3477079132122,0.1264150976759831,0,0.4,0.4,930,15,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.8031088180798, -29.6118017813234)",0.1264150976759831,629.3521654064613,140.57091290197178,203.8348634148486,663.7927430381433,0.3,475,365,1,0.7824536293861841,201.23999999999995,855.5636101897924,950.6262335442137,201.23999999999995,0,95.06262335442138,0,20091.504798213347,95.06262335442138,0.01653717338578033,316.3627801691391,624.1926953285672,624.1926953285672,128.72085291318388,1129.3359446262511,316.2017742564914,115.8250168646456,18.02588713983408,5611.770046953791,56.117700469537915
KMZIQTN001,KMZIQTN,Qutshini,uMkhomazi,2191.760782536103,0.778299559632357,1705.846451867319,0.2500000045719474,0,0.39,0.39,944,14.5,31.648632049560547,6.141568660736084,12.43166446685791,"c(29.7742166666667, -29.5671333333334)",0.2500000045719474,693.6623054714202,134.60849333854125,272.47234640106757,734.3703894453811,0.3,475,365,1,0.4305020470286153,204.63199999999995,849.2318355562808,943.5909283958675,204.63199999999995,0,94.35909283958676,0,20091.504798213347,94.35909283958676,0.00916650815859409,176.99509667295845,764.6041780987613,764.6041780987613,69.35462113268945,1269.7474273964453,353.1404827486496,129.52472092004922,9.977163571128742,5661.214796654579,56.61214796654579
KMZINZG001,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.4,0.4,897,16.1,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7778666666667, -29.6236666666667)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,191.96259999999998,867.5442666590402,963.9380740656002,191.96259999999998,0,96.39380740656003,0,20091.504798213347,96.39380740656003,0.010738798803522326,198.71079635123314,760.6239365761402,760.6239365761402,89.56015273950987,1265.7671858738242,359.91611775674664,120.32929546006118,11.674973438175094,6029.655760104398,60.29655760104398
KMZINZG002,KMZINZG,Inzinga,uMkhomazi,5036.4497649000805,0.7911727997583331,3984.702061338195,0.3414402171443034,0,0.42,0.42,912,15.7,38.6478157043457,8.632303237915039,12.517271995544434,"c(29.7707833333333, -29.61565)",0.3414402171443034,1946.4778231805356,434.761616131434,630.4261159915012,2052.996596392829,0.3,475,365,1,0.5152195985522101,195.8184,865.2395201955042,961.3772446616713,195.8184,0,96.13772446616713,0,20091.504798213347,96.13772446616713,0.010767403840610151,202.70214200174573,754.7042204384924,754.7042204384924,87.56447991425357,1259.8474697361764,355.219348462669,119.15197177044561,11.755798187597971,5758.544358563203,57.58544358563203
