n,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
64,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.46,0.46,842,17.8,31.319339752197266,6.709075450897217,6.484952926635742,"c(31.1057670893523, -28.1714059598245)",0.14237762567671974,1280.3286031253504,274.265717868691,265.1036320556754,1334.265538117787,0.3,475,365,1,0.34286242808728823,172.85839999999996,880.8467484749582,978.7186094166202,172.85839999999996,0,97.87186094166202,0,20091.504798213347,97.87186094166202,0.007038409255494689,119.07561977023529,854.4263544660872,854.4263544660872,66.17954378741402,NA,NA,NA,7.5028341240847976,NA,NA
65,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.54,0.54,796,18.6,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0120231314266, -28.1757771833709)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,160.51959999999997,870.0475684878517,966.7195205420574,160.51959999999997,0,96.67195205420575,0,20091.504798213347,96.67195205420575,0.007872268227406116,122.15983577006111,834.6009372927293,834.6009372927293,77.80760755134081,NA,NA,NA,8.098681454516777,NA,NA
66,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.55,0.55,841,17.7,34.93125534057617,6.22691011428833,7.235011100769043,"c(31.0927907790394, -28.1555393969922)",0.14237762567671974,1427.9830197402919,254.55489137042133,295.7658663795477,1483.0150955152887,0.3,475,365,1,0.38108617963389724,173.82340000000002,876.5148425498103,973.9053806109002,173.82340000000002,0,97.39053806109003,0,20091.504798213347,97.39053806109003,0.007861744024706485,133.0895341713766,835.0726879887135,835.0726879887135,73.18808813562383,NA,NA,NA,8.354243703433516,NA,NA
67,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.5,0.56,0.56,813,18.3,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0535320874048, -28.1973369475587)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,165.26939999999996,873.8907397014488,970.9897107793875,165.26939999999996,0,97.09897107793876,0,20091.504798213347,97.09897107793876,0.007837647795740234,125.77456436358263,837.0574899969054,837.0574899969054,76.00024325458006,NA,NA,NA,8.171879708535586,NA,NA
68,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.59,0.59,798,18.7,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0284239157438, -28.1782137164069)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,159.45839999999995,874.4653122252145,971.6281246946827,159.45839999999995,0,97.16281246946828,0,20091.504798213347,97.16281246946828,0.007832498023632149,121.35223334818122,839.8793052202017,839.8793052202017,78.21140876228075,NA,NA,NA,8.08232750547371,NA,NA
69,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.59,0.59,841,17.7,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.066960633465, -28.1329721952597)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,173.82340000000002,876.31651732853,973.6850192539223,173.82340000000002,0,97.36850192539224,0,20091.504798213347,97.36850192539224,0.007878309161612775,133.33978426241902,834.5869169545888,834.5869169545888,73.32570470955801,NA,NA,NA,8.36995230336507,NA,NA
70,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.58,0.58,819,18.2,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.065498412331, -28.1702204874575)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,166.83940000000004,875.2994574016083,972.5549526684536,166.83940000000004,0,97.25549526684536,0,20091.504798213347,97.25549526684536,0.007825033789089011,126.9693775961038,837.9499635260979,837.9499635260979,75.40283663831946,NA,NA,NA,8.196074676494142,NA,NA
71,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.55,0.55,835,17.9,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0734799412469, -28.1336212207425)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,171.29059999999998,878.2629020384102,975.8476689315669,171.29059999999998,0,97.5847668931567,0,20091.504798213347,97.58476689315671,0.00786084944601249,131.3968755080174,838.0532554106251,838.0532554106251,74.29715908675884,NA,NA,NA,8.330608401088437,NA,NA
72,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.52,0.52,838,17.7,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0666579010654, -28.1461181870927)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,173.60440000000003,874.4171125108813,971.5745694565348,173.60440000000003,0,97.1574569456535,0,20091.504798213347,97.1574569456535,0.007895422388426835,133.17178954621008,832.5868621270308,832.5868621270308,73.40970206766247,NA,NA,NA,8.366550410361839,NA,NA
73,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.55,0.55,833,17.9,34.93125534057617,6.22691011428833,7.235011100769043,"c(31.0904665649678, -28.1606266573764)",0.14237762567671974,1427.9830197402919,254.55489137042133,295.7658663795477,1483.0150955152887,0.3,475,365,1,0.38108617963389724,171.1446,876.7519895866687,974.1688773185208,171.1446,0,97.41688773185209,0,20091.504798213347,97.41688773185209,0.007859617551858811,131.03848555457193,836.7060522595049,836.7060522595049,74.21361244402618,NA,NA,NA,8.312709968943224,NA,NA
74,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.53,0.53,842,17.6,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0602816537876, -28.1212349743733)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,174.91559999999998,874.2354512178622,971.3727235754025,174.91559999999998,0,97.13727235754025,0,20091.504798213347,97.13727235754025,0.007897063013544491,134.17760996581345,831.6893788937974,831.6893788937974,72.9067918578608,NA,NA,NA,8.386918273858807,NA,NA
75,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.4000000059604645,0.56,0.56,802,18.6,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0543835359495, -28.1914334756337)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,160.95759999999996,874.6523724173776,971.8359693526418,160.95759999999996,0,97.18359693526418,0,20091.504798213347,97.18359693526418,0.007830822902599356,122.4931658311084,839.5772361163591,839.5772361163591,77.64094252081716,NA,NA,NA,8.105431388252985,NA,NA
76,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.55,0.55,802,18.4,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0162879173026, -28.1734697641995)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,163.31560000000002,868.5143514144287,965.0159460160319,163.31560000000002,0,96.50159460160319,0,20091.504798213347,96.50159460160319,0.007886165402545673,124.2876687625,831.8616673791214,831.8616673791214,76.74369105512135,NA,NA,NA,8.141770072613665,NA,NA
77,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.61,0.61,802,18.4,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0073239606816, -28.1739948599988)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,163.31560000000002,868.2195789372822,964.6884210414247,163.31560000000002,0,96.46884210414248,0,20091.504798213347,96.46884210414248,0.007888842864062655,124.2876687625,831.5333107078559,831.5333107078559,76.74369105512135,NA,NA,NA,8.141770072613665,NA,NA
78,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.56,0.56,822,18.1,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0575389225664, -28.1608604269562)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,168.17159999999998,874.5823159476457,971.7581288307174,168.17159999999998,0,97.17581288307174,0,20091.504798213347,97.17581288307174,0.007893930989744872,129.0042932255716,835.4547654402544,835.4547654402544,75.49345022798173,NA,NA,NA,8.28215860986891,NA,NA
79,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.54,0.54,822,18.1,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0559855414388, -28.1599434396415)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,168.17159999999998,874.6812655232922,971.8680728036579,168.17159999999998,0,97.1868072803658,0,20091.504798213347,97.1868072803658,0.007893037977452957,129.0042932255716,835.5649715803296,835.5649715803296,75.49345022798173,NA,NA,NA,8.28215860986891,NA,NA
80,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.56,0.56,815,18.2,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0504708940935, -28.1680453634685)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,166.54740000000004,872.326607419864,969.2517860220711,166.54740000000004,0,96.92517860220711,0,20091.504798213347,96.92517860220711,0.007851701153536195,126.7471575554056,834.7673911641662,834.7673911641662,75.51394665866857,NA,NA,NA,8.191574720670005,NA,NA
81,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.53,0.53,836,17.8,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0746370991027, -28.1439891641094)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,172.42039999999994,875.9886298284698,973.3206998094108,172.42039999999994,0,97.33206998094109,0,20091.504798213347,97.33206998094109,0.007881258057303591,132.2635441398568,834.9496819697677,834.9496819697677,73.86382477083912,NA,NA,NA,8.348158440883184,NA,NA
82,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.55,0.55,841,17.7,34.93125534057617,6.22691011428833,7.235011100769043,"c(31.0930526838824, -28.1565895993876)",0.14237762567671974,1427.9830197402919,254.55489137042133,295.7658663795477,1483.0150955152887,0.3,475,365,1,0.38108617963389724,173.82340000000002,876.5148425498103,973.9053806109002,173.82340000000002,0,97.39053806109003,0,20091.504798213347,97.39053806109003,0.007861744024706485,133.0895341713766,835.0726879887135,835.0726879887135,73.18808813562383,NA,NA,NA,8.354243703433516,NA,NA
83,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.57,0.57,836,17.8,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0565328023864, -28.1225746888823)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,172.42039999999994,875.7904460921537,973.1004956579486,172.42039999999994,0,97.31004956579487,0,20091.504798213347,97.31004956579487,0.007883041517234715,132.2635441398568,834.7289934193394,834.7289934193393,73.86382477083912,NA,NA,NA,8.348158440883184,NA,NA
84,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.4000000059604645,0.55,0.55,798,18.6,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0472272618493, -28.1970665255087)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,160.66559999999996,871.5672948873096,968.408105430344,160.66559999999996,0,96.84081054303441,0,20091.504798213347,96.84081054303441,0.007858541583555454,122.27094579041018,836.2431827344844,836.2431827344844,77.75205254116625,NA,NA,NA,8.100931432428846,NA,NA
85,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.51,0.51,831,17.9,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0440677865718, -28.1227391423245)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,170.9986,875.4380905730021,972.7089895255579,170.9986,0,97.2708989525558,0,20091.504798213347,97.2708989525558,0.00788621436659575,131.17288255307216,835.0528456560264,835.0528456560264,74.40915556423144,NA,NA,NA,8.326072543750795,NA,NA
86,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.54,0.54,815,18.3,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0689818431757, -28.1705831373643)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,165.41539999999998,875.5328019401475,972.8142243779416,165.41539999999998,0,97.28142243779416,0,20091.504798213347,97.28142243779416,0.007822948283103945,125.88567438393173,838.8248658183885,838.8248658183886,75.9446882444055,NA,NA,NA,8.174129686447658,NA,NA
87,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.54,0.54,836,17.8,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0707894642256, -28.1478997835671)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,172.42039999999994,875.9390838943907,973.2656487715452,172.42039999999994,0,97.32656487715452,0,20091.504798213347,97.32656487715452,0.007881703846627697,132.2635441398568,834.8945098852857,834.8945098852857,73.86382477083912,NA,NA,NA,8.348158440883184,NA,NA
88,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.51,0.51,826,18,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0597679293725, -28.1565247275649)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,169.558,874.7640599021724,971.9600665579694,169.558,0,97.19600665579695,0,20091.504798213347,97.19600665579695,0.0078922909198099,130.06779950206496,835.0046250581672,835.0046250581671,74.96169708973503,NA,NA,NA,8.303694611967899,NA,NA
89,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.10000000149011612,0.53,0.53,850,17.4,34.93125534057617,6.22691011428833,7.235011100769043,"c(31.0894800183037, -28.1492955588508)",0.14237762567671974,1427.9830197402919,254.55489137042133,295.7658663795477,1483.0150955152887,0.3,475,365,1,0.38108617963389724,177.48160000000007,873.9223027048835,971.0247807832038,177.48160000000007,0,97.10247807832039,0,20091.504798213347,97.10247807832039,0.007885066332160571,135.89046968354432,830.2017513974381,830.2017513974381,71.78762037953997,NA,NA,NA,8.410962647554914,NA,NA
90,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.59,0.59,821,18.2,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.077053082408, -28.1748547385914)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,166.98540000000003,876.78403484932835,974.2044831659204,166.98540000000003,0,97.42044831659204,0,20091.504798213347,97.42044831659204,0.007811784381904121,127.08048761645288,839.5386883353061,839.5386883353061,75.34728162814493,NA,NA,NA,8.198324654406212,NA,NA
91,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.58,0.58,788,18.9,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0379924968768, -28.1886220993093)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,156.25760000000002,872.7937345388167,969.7708161542407,156.25760000000002,0,96.97708161542408,0,20091.504798213347,96.97708161542408,0.007847498851899982,118.91633640891146,838.969158151411,838.969158151411,79.42935723191562,NA,NA,NA,8.033000592453497,NA,NA
92,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.30000001192092896,0.53,0.53,803,18.4,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0181002624302, -28.1788345714037)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,163.38860000000003,869.3901079902763,965.9890088780847,163.38860000000003,0,96.59890088780848,0,20091.504798213347,96.59890088780848,0.007878221487442398,124.34322377267458,832.8086019079292,832.8086019079292,76.71591355003407,NA,NA,NA,8.1428950615697,NA,NA
93,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.56,0.56,828,18,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0421304410849, -28.1066090883016)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,169.70399999999998,876.0365322366924,973.373924707436,169.70399999999998,0,97.33739247074361,0,20091.504798213347,97.33739247074361,0.007880827103539819,130.17979597953757,836.351675539614,836.351675539614,74.90569885099873,NA,NA,NA,8.30596254063672,NA,NA
94,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.56,0.56,833,17.9,31.319339752197266,6.709075450897217,6.484952926635742,"c(31.0866894129873, -28.1666971184502)",0.14237762567671974,1280.3286031253504,274.265717868691,265.1036320556754,1334.265538117787,0.3,475,365,1,0.34286242808728823,171.1446,876.7023948667902,974.1137720742113,171.1446,0,97.41137720742114,0,20091.504798213347,97.41137720742114,0.007071681272275485,117.89504771147375,850.6004840164044,850.6004840164044,66.76982981679478,NA,NA,NA,7.478927539894876,NA,NA
95,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.51,0.51,826,18.1,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0758236911675, -28.1633360551988)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,168.46359999999999,877.8841795847051,975.4268662052278,168.46359999999999,0,97.54268662052279,0,20091.504798213347,97.54268662052279,0.007864240645284142,129.22828618051682,838.9966625032446,838.9966625032446,75.38145375050911,NA,NA,NA,8.28669446720655,NA,NA
96,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0.20000000298023224,0.56,0.56,807,18.4,33.77829360961914,8.112689971923828,14.684203147888184,"c(31.0347593496026, -28.1743316318753)",0.14237762567671974,1380.8501652761543,331.6452103245107,600.2874087735378,1474.043427185959,0.3,475,365,1,0.37878075548892,163.68060000000003,872.3493332971633,969.2770369968481,163.68060000000003,0,96.92770369968481,0,20091.504798213347,96.92770369968481,0.007851496606125892,124.56544381337275,835.9896367101027,835.9896367101027,76.60480352968499,NA,NA,NA,8.14739501739384,NA,NA
97,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.56,0.56,825,18,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0570543758356, -28.1496810216935)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,169.48499999999999,873.7564015747002,970.8404461941113,169.48499999999999,0,97.08404461941115,0,20091.504798213347,97.08404461941116,0.007901392693088868,130.01180126332864,833.9173301305232,833.9173301305232,74.98969620910319,NA,NA,NA,8.30256064763349,NA,NA
98,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.56,0.56,841,17.7,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0701069126276, -28.1289881659241)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,173.82340000000002,876.4652612444902,973.8502902716557,173.82340000000002,0,97.38502902716557,0,20091.504798213347,97.38502902716557,0.00787697214278538,133.33978426241902,834.7525409903269,834.7525409903269,73.32570470955801,NA,NA,NA,8.36995230336507,NA,NA
99,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.53,0.53,831,18,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0808998473988, -28.149004699695)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,169.923,878.4633921039677,976.0704356710753,169.923,0,97.60704356710754,0,20091.504798213347,97.60704356710754,0.007859055378968907,130.3477906957465,838.948728561857,838.948728561857,74.82170149289426,NA,NA,NA,8.309364433639953,NA,NA
100,Zulu Rock,uMfolozi-uMhlatuze,4087.980823527822,0.951948651009412,3891.547830309656,0.14237762567671974,0,0.55,0.55,830,18,34.18866729736328,7.511464595794678,14.058466911315918,"c(31.0475515327897, -28.112107183781)",0.14237762567671974,1397.6261629359387,307.0672322421681,574.7074314165989,1485.8036293018154,0.3,475,365,1,0.3818027412459139,169.85,877.6049680284656,975.1166311427395,169.85,0,97.51166311427396,0,20091.504798213347,97.51166311427396,0.007866742667206538,130.29179245701022,838.0280296215556,838.0280296215556,74.84970061226242,NA,NA,NA,8.308230469305542,NA,NA
1,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.43,0.43,850,17,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.110288221323, -28.3634917903312)",0.4418699244658152,535.168503177742,111.6534780715977,74.09638741985609,553.7434897268873,0.3,475,365,1,0.41271822931730506,181.22000000000003,861.979537081708,957.7550412018978,181.22000000000003,0,95.7755041201898,0,20091.504798213347,95.7755041201898,0.008657882159756488,150.26998501822348,802.7033715027865,802.7033715027865,76.19638518554548,NA,NA,NA,9.171887993252644,NA,NA
2,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.46,0.46,853,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0832311869593, -28.3944726125231)",0.4418699244658152,493.4441479512066,103.63557963439155,74.91269334694714,511.2989752493405,0.3,475,365,1,0.38108332040298853,188.01339999999996,839.5130353616153,932.7922615129058,188.01339999999996,0,93.27922615129059,0,20091.504798213347,93.27922615129059,0.008208191337241046,143.95316213550242,785.6025386265158,785.6025386265158,67.75522575947066,NA,NA,NA,8.574189709746411,NA,NA
3,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.6000000238418579,0.43,0.43,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0694054770344, -28.393497036407)",0.4418699244658152,493.4441479512066,103.63557963439155,74.91269334694714,511.2989752493405,0.3,475,365,1,0.38108332040298853,187.79439999999994,837.5340723553297,930.5934137281441,187.79439999999994,0,93.05934137281442,0,20091.504798213347,93.05934137281442,0.008227586019249902,143.78548396730974,783.5375662239624,783.5375662239624,67.83906484356702,NA,NA,NA,8.57079422684051,NA,NA
4,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.48,0.48,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0720433981299, -28.3979150843019)",0.4418699244658152,493.4441479512066,103.63557963439155,74.91269334694714,511.2989752493405,0.3,475,365,1,0.38108332040298853,187.79439999999994,837.2973515269049,930.3303905854499,187.79439999999994,0,93.033039058545,0,20091.504798213347,93.033039058545,0.00822991212356023,143.78548396730974,783.2740439408931,783.2740439408931,67.83906484356702,NA,NA,NA,8.57079422684051,NA,NA
5,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.44,0.44,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0928961888352, -28.3809352495134)",0.4418699244658152,535.168503177742,111.6534780715977,74.09638741985609,553.7434897268873,0.3,475,365,1,0.41271822931730506,189.33459999999997,842.2106694377753,935.7896327086393,189.33459999999997,0,93.57896327086394,0,20091.504798213347,93.57896327086394,0.008861105097560457,156.99871705899636,775.3149314655444,775.3149314655444,72.83201916515902,NA,NA,NA,9.308144817078295,NA,NA
6,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.44,0.44,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1026813293563, -28.3695104456548)",0.4418699244658152,535.168503177742,111.6534780715977,74.09638741985609,553.7434897268873,0.3,475,365,1,0.41271822931730506,187.69539999999998,846.8915944642874,940.9906605158749,187.69539999999998,0,94.0990660515875,0,20091.504798213347,94.0990660515875,0.008812128145982655,155.6394710627384,781.6470922445184,781.6470922445184,73.51164216328802,NA,NA,NA,9.280620085654071,NA,NA
7,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.4418699244658152,0.5,0.44,0.44,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.102252459839, -28.368046755429)",0.4418699244658152,535.168503177742,111.6534780715977,74.09638741985609,553.7434897268873,0.3,475,365,1,0.41271822931730506,187.69539999999998,846.8915944642874,940.9906605158749,187.69539999999998,0,94.0990660515875,0,20091.504798213347,94.0990660515875,0.008812128145982655,155.6394710627384,781.6470922445184,781.6470922445184,73.51164216328802,NA,NA,NA,9.280620085654071,NA,NA
